lon,lat,BCR,green_frac,water_frac,SVF
72.6163000000008,22.928448700000015,0.0,0.0,0.0,1.0
72.61730000000081,22.92844870000001,0.0,0.0,0.0,1.0
72.61830000000081,22.92944870000002,0.0,0.0,0.0,1.0
72.6163000000008,22.929448700000016,0.0,0.0,0.0,1.0
72.61730000000081,22.929448700000016,0.0,0.0,0.0,1.0
72.61830000000079,22.93044870000001,0.0,0.0,0.0,1.0
72.61630000000079,22.93044870000001,0.0,0.0,0.0,1.0
72.61330000000078,22.929448700000016,0.0,0.0,0.0,1.0
72.61530000000077,22.92944870000001,0.0,0.0,0.0,1.0
72.61230000000077,22.929448700000016,0.0,0.0,0.0,1.0
72.61430000000078,22.929448700000016,0.0,0.0,0.0,1.0
72.61230000000077,22.93044870000001,0.0,0.0,0.0,1.0
72.6153000000008,22.930448700000017,0.0,0.0,0.0,1.0
72.61430000000078,22.93044870000001,0.0,0.0,0.0,1.0
72.61330000000076,22.930448700000014,0.0,0.0,0.0,1.0
72.61330000000078,22.931448700000022,0.0,0.0,0.0,1.0
72.61230000000077,22.93144870000001,0.0,0.0,0.0,1.0
72.6193000000008,22.930448700000017,0.0,0.0,0.0,1.0
72.6213000000008,22.93144870000001,0.0,0.0,0.0,1.0
72.6203000000008,22.931448700000008,0.0,0.0,0.0,1.0
72.61930000000079,22.931448700000015,0.0,0.0,0.0,1.0
72.62030000000081,22.932448700000013,0.0,0.0,0.0,1.0
72.62130000000082,22.932448700000016,0.0,0.0,0.0,1.0
72.6193000000008,22.932448700000013,0.0,0.0,0.0,1.0
72.62030000000081,22.933448700000014,0.0,0.0,0.0,1.0
72.6213000000008,22.93344870000001,0.0,0.0,0.0,1.0
72.6193000000008,22.933448700000014,0.0,0.0,0.0,1.0
72.6173000000008,22.930448700000017,0.0,0.0,0.0,1.0
72.6163000000008,22.931448700000015,0.0,0.0,0.0,1.0
72.6183000000008,22.931448700000008,0.0,0.0,0.0,1.0
72.61730000000081,22.93144870000002,0.0,0.0,0.0,1.0
72.61630000000079,22.932448700000013,0.0,0.0,0.0,1.0
72.61830000000079,22.932448700000013,0.0,0.0,0.0,1.0
72.6173000000008,22.932448700000016,0.0,0.0,0.0,1.0
72.6163000000008,22.933448700000017,0.0,0.0,0.0,1.0
72.61830000000081,22.933448700000017,0.0,0.0,0.0,1.0
72.61730000000081,22.933448700000017,0.0,0.0,0.0,1.0
72.61530000000079,22.931448700000015,0.0,0.0,0.0,1.0
72.61430000000078,22.93144870000002,0.0,0.0,0.0,1.0
72.61330000000076,22.932448700000016,0.0,0.0,0.0,1.0
72.61530000000077,22.932448700000016,0.0,0.0,0.0,1.0
72.61430000000078,22.932448700000013,0.0,0.0,0.0,1.0
